aw_product_id,merchant_product_id,merchant_category,aw_deep_link,merchant_image_url,search_price,description,product_name,rrp_price,display_price,brand_name,size,suitable_for,colour,merchant_deep_link
3186939059,11032840,"Mens - Footwear - Boots",http://www.awin1.com/pclick.php?p=3186939059&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/36/11032836-1418383185-487967.jpg,390.00,"Made with a tan leather upper accentuated with punch out brogue detailing  the Tricker's Stow men's boots are set upon a dainite rubber sole. With an almond toe  back fabric pull tab and a seven eyelet lace up fastening to the front  these luxurious leather boots boast leather lining and a storm welt construction. K.D.  Upper and Lining: Leather. Sole: Dainite Rubber.","Tricker's Men's Stow Leather Dainite Sole Brogue Boots - Acorn",390.00,GBP390.00,Tricker's,"UK 10",Men,Tan,http://www.allsole.com/mens-footwear-boots/tricker-s-men-s-stow-leather-dainite-sole-brogue-boots-acorn-uk-10-uk-10tan/11032840.html
3186939063,11032857,"Mens - Footwear - Boots",http://www.awin1.com/pclick.php?p=3186939063&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/54/11032854-1418383185-487890.jpg,390.00,"Made with a leather upper accentuated with punch out brogue detailing  the Tricker's Stow men's black boots are set upon a dainite rubber sole. With an almond toe  back fabric pull tab and a seven eyelet lace up fastening to the front  these luxurious leather boots boast leather lining and a storm welt construction. K.D.  Upper and Lining: Leather. Sole: Dainite Rubber.","Tricker's Men's Stow Day and Night Leather Brogue Boots - Black",390.00,GBP390.00,Tricker's,"UK 9",Men,Black,http://www.allsole.com/mens-footwear-boots/tricker-s-men-s-stow-day-and-night-leather-brogue-boots-black-uk-9-uk-9black/11032857.html
3186939067,11032841,"Mens - Footwear - Boots",http://www.awin1.com/pclick.php?p=3186939067&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/36/11032836-1418383185-487967.jpg,390.00,"Made with a tan leather upper accentuated with punch out brogue detailing  the Tricker's Stow men's boots are set upon a dainite rubber sole. With an almond toe  back fabric pull tab and a seven eyelet lace up fastening to the front  these luxurious leather boots boast leather lining and a storm welt construction. K.D.  Upper and Lining: Leather. Sole: Dainite Rubber.","Tricker's Men's Stow Leather Dainite Sole Brogue Boots - Acorn",390.00,GBP390.00,Tricker's,"UK 11",Men,Tan,http://www.allsole.com/mens-footwear-boots/tricker-s-men-s-stow-leather-dainite-sole-brogue-boots-acorn-uk-11-uk-11tan/11032841.html
3186939065,11032858,"Mens - Footwear - Boots",http://www.awin1.com/pclick.php?p=3186939065&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/54/11032854-1418383185-487890.jpg,390.00,"Made with a leather upper accentuated with punch out brogue detailing  the Tricker's Stow men's black boots are set upon a dainite rubber sole. With an almond toe  back fabric pull tab and a seven eyelet lace up fastening to the front  these luxurious leather boots boast leather lining and a storm welt construction. K.D.  Upper and Lining: Leather. Sole: Dainite Rubber.","Tricker's Men's Stow Day and Night Leather Brogue Boots - Black",390.00,GBP390.00,Tricker's,"UK 10",Men,Black,http://www.allsole.com/mens-footwear-boots/tricker-s-men-s-stow-day-and-night-leather-brogue-boots-black-uk-10-uk-10black/11032858.html
3186939069,11032859,"Mens - Footwear - Boots",http://www.awin1.com/pclick.php?p=3186939069&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/54/11032854-1418383185-487890.jpg,390.00,"Made with a leather upper accentuated with punch out brogue detailing  the Tricker's Stow men's black boots are set upon a dainite rubber sole. With an almond toe  back fabric pull tab and a seven eyelet lace up fastening to the front  these luxurious leather boots boast leather lining and a storm welt construction. K.D.  Upper and Lining: Leather. Sole: Dainite Rubber.","Tricker's Men's Stow Day and Night Leather Brogue Boots - Black",390.00,GBP390.00,Tricker's,"UK 11",Men,Black,http://www.allsole.com/mens-footwear-boots/tricker-s-men-s-stow-day-and-night-leather-brogue-boots-black-uk-11-uk-11black/11032859.html
3166295071,10967603,"Mens - Footwear - Boots",http://www.awin1.com/pclick.php?p=3166295071&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/01/10967601-1414081083-276010.jpg,199.00,"The men's Red Wing Classic Chukka Leather Boots have an oil-tanned leather upper  which is water  stain and perspiration resistant. Fastening with a lace-up closure with metal eyelets  the lightweight chukka boots have a Goodyear welt construction. They're set upon Red Wing's signature 'Atlas Tred' polyurethane outsole  which offers excellent traction and under-foot comfort. - L.M.  Upper: Oil-Tanned Leather. Sole: Polyurethane.","Red Wing Men's Classic Chukka Leather Boots - Oro-Iginal",199.00,GBP199.00,"Red Wing",7,Men,Oro-riginal,http://www.allsole.com/mens-footwear-boots/red-wing-men-s-classic-chukka-leather-boots-oro-iginal-7-7oro-riginal/10967603.html
3048215237,10538830,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3048215237&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/29/10538829-1404146196-347716.jpg,235.00,"Crafted from luxurious leather with punched brogue pattern and set upon an ExtraLight&amp;reg; hybrid wedge sole  the men's Archie V Leather Brogues from Grenson are a twist on the classic Archie. With a rounded toe and serrated topline  the smart brogues are accentuated with contrast welt stitching and secured with waxed cotton laces. - K.N.  Leather and Rubber","Grenson Men's Archie V Brogues - Black",235.00,GBP235.00,Grenson,7,Men,Black,http://www.allsole.com/mens-footwear-shoes/grenson-men-s-archie-v-leather-brogues-black-7-7black/10538830.html
3186938925,11032849,"Mens - Footwear - Boots",http://www.awin1.com/pclick.php?p=3186938925&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/48/11032848-1418383185-487896.jpg,390.00,"Boasting a soft leather construction with a smooth tan upper  Tricker's present the Burford men's boots  featuring a seven eyelet lace up fastening and a back pull tab. Accentuated with subtle stitching and a storm welt  the boots are set upon a double leather stitched sole. K.D.  Real Leather.","Tricker's Men's Burford Leather Boots - Tan",390.00,GBP390.00,Tricker's,"UK 7",Men,Tan,http://www.allsole.com/mens-footwear-boots/tricker-s-men-s-burford-leather-boots-tan-uk-7-uk-7tan/11032849.html
3189787543,11043728,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3189787543&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/26/11043726-1418835894-891278.jpg,125.00,"Made from a lavish genuine leather  the Bass Weejuns men's loafers exude traditional style with a moccasin stitch upper and classic loafer silhouette. With a hand-sewn construction and cut out detail across the vamp  the black leather shoes offer smart casual style. K.D.  100% Leather.","Bass Weejuns Men's Larson Moc Leather Penny Loafers - Black",125.00,GBP125.00,"Bass Weejuns","UK 8",Men,Black,http://www.allsole.com/mens-footwear-shoes/bass-weejuns-men-s-larson-moc-leather-penny-loafers-black-uk-8-uk-8black/11043728.html
3166294881,10967599,"Mens - Footwear - Boots",http://www.awin1.com/pclick.php?p=3166294881&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/94/10967594-1414081083-276195.jpg,199.00,"The men's Red Wing Classic Chukka Leather Boots have an oil-tanned leather upper  which is water  stain and perspiration resistant. Fastening with a lace-up closure with metal eyelets  the lightweight chukka boots have a Goodyear welt construction. They're set upon Red Wing's signature 'Atlas Tred' polyurethane outsole  which offers excellent traction and under-foot comfort. - L.M.  Upper: Oil-Tanned Leather. Sole: Polyurethane.","Red Wing Men's Classic Chukka Leather Boots - Copper Worksmith",199.00,GBP199.00,"Red Wing",10,Men,"Copper Worksmith",http://www.allsole.com/mens-footwear-boots/red-wing-men-s-classic-chukka-leather-boots-copper-worksmith-10-10copper-worksmith/10967599.html
617824955,10538834,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=617824955&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/29/10538829-1404146196-347716.jpg,235.00,"Crafted from luxurious leather with punched brogue pattern and set upon an ExtraLight&amp;reg; hybrid wedge sole  the men's Archie V Leather Brogues from Grenson are a twist on the classic Archie. With a rounded toe and serrated topline  the smart brogues are accentuated with contrast welt stitching and secured with waxed cotton laces. - K.N.  Leather and Rubber","Grenson Men's Archie V Brogues - Black",235.00,GBP235.00,Grenson,11,Men,Black,http://www.allsole.com/mens-footwear-shoes/grenson-men-s-archie-v-leather-brogues-black-11-11black/10538834.html
617824945,10538833,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=617824945&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/29/10538829-1404146196-347716.jpg,235.00,"Crafted from luxurious leather with punched brogue pattern and set upon an ExtraLight&amp;reg; hybrid wedge sole  the men's Archie V Leather Brogues from Grenson are a twist on the classic Archie. With a rounded toe and serrated topline  the smart brogues are accentuated with contrast welt stitching and secured with waxed cotton laces. - K.N.  Leather and Rubber","Grenson Men's Archie V Brogues - Black",235.00,GBP235.00,Grenson,10,Men,Black,http://www.allsole.com/mens-footwear-shoes/grenson-men-s-archie-v-leather-brogues-black-10-10black/10538833.html
3171419269,10997678,"Boots [Clothing/Men/Footwear]",http://www.awin1.com/pclick.php?p=3171419269&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/74/10997674-1415121679-506750.jpg,150.00,"The men's SWIMS Charles Hi-Top Brogue Boots have a water-resistant  3M scotchguard-treated nylon and rubber upper that's accentuated with punch-out hole detailing. Warm and comfortable  the boots fasten with a lace-up front  and have a contrasting colour heel pull tab for easy on and off. They're set upon a natural rubber outsole with an anti-slip grip for excellent traction. - L.M.  Upper: Nylon/Rubber. Sole: Rubber.","SWIMS Men's Charles Hi-Top Brogue Boots - Mud",150.00,GBP150.00,SWIMS,9,Men,Green,http://www.allsole.com/boots-clothing/men/footwear/swims-men-s-charles-hi-top-brogue-boots-mud-10-9green/10997678.html
650069305,10600629,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=650069305&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/25/10600625-1401357756-128354.jpg,235.00,"A luxuriously spectacular design  these Men's Archie V Brogues by Grenson feature intricate detail to create a traditional pattern that oozes urban class. With a distressed tan outer and a lightweight white wedge sole designed for optimum comfort  this Brogue shoe retains a classic style while catering for the ever changing modernisation of the formal shoe.    Calf leather outer  White wedge foam rubber sole  Lace up","Grenson Men's Archie V Leather Brogues - Tan",235.00,GBP235.00,Grenson,10,Men,Tan,http://www.allsole.com/mens-footwear-shoes/grenson-men-s-archie-v-leather-brogues-tan-10-10tan/10600629.html
3086079563,10876355,"Shoes [Clothing/Women/Footwear]",http://www.awin1.com/pclick.php?p=3086079563&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/53/10876353-1394199268-799400.jpg,56.00,"The Miista Women's Alyssa Leather Buckle Shoes in white boast a smooth leather upper with a buckle strap fasten. Adorned with a jagged trim around the strap and opening  the shoes feature a small heel  and are set upon a glittery rubber sole with ridged tread. - L.M.  Measures: 1.6 Heel  Upper/Lining: Leather. Sole: Rubber.","Miista Women's Alyssa Leather Buckle Shoes - White",140.00,GBP56.00,Miista,4,Women,White,http://www.allsole.com/shoes-clothing/women/footwear/miista-women-s-alyssa-leather-buckle-shoes-white-4-4white/10876355.html
3189787431,11043742,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3189787431&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/38/11043738-1418835894-891300.jpg,125.00,"Made from a lavish genuine leather  the Bass Weejuns men's loafers exude traditional style with a moccasin stitch upper and classic loafer silhouette. With a hand-sewn construction and cut out detail across the vamp  the burgundy leather shoes offer smart casual style. K.D.  100% Leather.","Bass Weejuns Men's Larson Moc Leather Penny Loafers - Wine",125.00,GBP125.00,"Bass Weejuns","UK 10",Men,Burgundy,http://www.allsole.com/mens-footwear-shoes/bass-weejuns-men-s-larson-moc-leather-penny-loafers-wine-uk-10-uk-10burgundy/11043742.html
3186938773,10948727,"Mens - Footwear - Boots",http://www.awin1.com/pclick.php?p=3186938773&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/24/10948724-1409933001-981998.jpg,250.00,"With a full grain leather upper adorned with traditional punch out detail  the Men's Fred V Brogue Boots in black by Grenson feature a thick yet lightweight sole with stitch detail and a lace up front. The design is finished with a pull tab on the heel and eight metal eyelets. K.D.  Upper and Lining: Leather. Sole: Rubber.","Grenson Men's Fred V Leather Brogue Boots - Black Grain",250.00,GBP250.00,Grenson,9,Men,"Black Grain",http://www.allsole.com/mens-footwear-boots/grenson-men-s-fred-v-leather-brogue-boots-black-grain-9-9black-grain/10948727.html
3186938777,10948745,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3186938777&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/42/10948742-1412704202-919245.jpg,120.00,"The Men's Archie V Leather Brogues by Grenson feature a tan buffed leather outer with exaggerated punched detail. The shoes are Goodyear welted with a red leather Grenson embossed insole and thick white Vibram wedge sole. Finished with a 5 eyelet lace up fastening. K.D.  Upper: Leather. Sole: Rubber. Lining: Leather.","Grenson Men's Archie V Leather Brogues - Walnut Buff/Tan",240.00,GBP120.00,Grenson,9,Men,"Walnut Buff/Tan",http://www.allsole.com/mens-footwear-shoes/grenson-men-s-archie-v-leather-brogues-walnut-buff/tan-9-9walnut-buff/tan/10948745.html
3186938737,10948752,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3186938737&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/48/10948748-1407257165-428542.jpg,210.00,"The Men's Archie Brogues in black by Grenson feature an exaggerated calf grain outer with oversized eyelets and cut out detailing. A traditional style with a modern twist in the form of a bright red footbed  it's finished with a lace up fastening. K.D.  Upper and Lining: Leather. Sole: Rubber.","Grenson Men's Archie Leather Brogues - Black Grain",210.00,GBP210.00,Grenson,10,Men,"Black Grain",http://www.allsole.com/mens-footwear-shoes/grenson-men-s-archie-leather-brogues-black-grain-10-10black-grain/10948752.html
650069315,10600630,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=650069315&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/25/10600625-1401357756-128354.jpg,235.00,"A luxuriously spectacular design  these Men's Archie V Brogues by Grenson feature intricate detail to create a traditional pattern that oozes urban class. With a distressed tan outer and a lightweight white wedge sole designed for optimum comfort  this Brogue shoe retains a classic style while catering for the ever changing modernisation of the formal shoe.    Calf leather outer  White wedge foam rubber sole  Lace up","Grenson Men's Archie V Leather Brogues - Tan",235.00,GBP235.00,Grenson,11,Men,Tan,http://www.allsole.com/mens-footwear-shoes/grenson-men-s-archie-v-leather-brogues-tan-11-11tan/10600630.html
3186938891,11032865,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3186938891&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/60/11032860-1418383185-488374.jpg,370.00,"Tricker's men's derby shoes boast a soft leather upper accentuated with subtle stitching and a four eyelet lace up fastening. Set upon a double leather stitched sole  the Woodstock shoes feature a storm welt and a bellows tongue for a classic  simple look. K.D.  Real Leather.","Tricker's Men's Woodstock Leather Derby Shoes - Espresso",370.00,GBP370.00,Tricker's,"UK 11",Men,Brown,http://www.allsole.com/mens-footwear-shoes/tricker-s-men-s-woodstock-leather-derby-shoes-espresso-uk-11-uk-11brown/11032865.html
3186938741,10948771,"Mens - Footwear - Boots",http://www.awin1.com/pclick.php?p=3186938741&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/66/10948766-1403510900-244978.jpg,115.00,"With a glossy leather upper  the Grenson Men's Sharp Hi-Shine Leather Lace-Up Boots in burgundy feature a seven eyelet lace up fastening with punch out detail to the toe and to the sides. Set upon a leather sole with rubber inserts to the heel for maximum grip  the boots are finished with subtle stitch detail and a pull tab to the heel. K.D.  Genuine Leather.","Grenson Men's Sharp Hi-Shine Leather Lace-Up Boots - Burgundy",230.00,GBP115.00,Grenson,11,Men,Burgundy,http://www.allsole.com/mens-footwear-boots/grenson-men-s-sharp-hi-shine-leather-lace-up-boots-burgundy-11-11burgundy/10948771.html
3186938745,10948749,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3186938745&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/48/10948748-1407257165-428542.jpg,210.00,"The Men's Archie Brogues in black by Grenson feature an exaggerated calf grain outer with oversized eyelets and cut out detailing. A traditional style with a modern twist in the form of a bright red footbed  it's finished with a lace up fastening. K.D.  Upper and Lining: Leather. Sole: Rubber.","Grenson Men's Archie Leather Brogues - Black Grain",210.00,GBP210.00,Grenson,7,Men,"Black Grain",http://www.allsole.com/mens-footwear-shoes/grenson-men-s-archie-leather-brogues-black-grain-7-7black-grain/10948749.html
617824935,10538832,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=617824935&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/29/10538829-1404146196-347716.jpg,235.00,"Crafted from luxurious leather with punched brogue pattern and set upon an ExtraLight&amp;reg; hybrid wedge sole  the men's Archie V Leather Brogues from Grenson are a twist on the classic Archie. With a rounded toe and serrated topline  the smart brogues are accentuated with contrast welt stitching and secured with waxed cotton laces. - K.N.  Leather and Rubber","Grenson Men's Archie V Brogues - Black",235.00,GBP235.00,Grenson,9,Men,Black,http://www.allsole.com/mens-footwear-shoes/grenson-men-s-archie-v-leather-brogues-black-9-9black/10538832.html
617824925,10538831,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=617824925&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/29/10538829-1404146196-347716.jpg,235.00,"Crafted from luxurious leather with punched brogue pattern and set upon an ExtraLight&amp;reg; hybrid wedge sole  the men's Archie V Leather Brogues from Grenson are a twist on the classic Archie. With a rounded toe and serrated topline  the smart brogues are accentuated with contrast welt stitching and secured with waxed cotton laces. - K.N.  Leather and Rubber","Grenson Men's Archie V Brogues - Black",235.00,GBP235.00,Grenson,8,Men,Black,http://www.allsole.com/mens-footwear-shoes/grenson-men-s-archie-v-leather-brogues-black-8-8black/10538831.html
3186938869,11032853,"Mens - Footwear - Boots",http://www.awin1.com/pclick.php?p=3186938869&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/48/11032848-1418383185-487896.jpg,390.00,"Boasting a soft leather construction with a smooth tan upper  Tricker's present the Burford men's boots  featuring a seven eyelet lace up fastening and a back pull tab. Accentuated with subtle stitching and a storm welt  the boots are set upon a double leather stitched sole. K.D.  Real Leather.","Tricker's Men's Burford Leather Boots - Tan",390.00,GBP390.00,Tricker's,"UK 11",Men,Tan,http://www.allsole.com/mens-footwear-boots/tricker-s-men-s-burford-leather-boots-tan-uk-11-uk-11tan/11032853.html
3166294999,10967596,"Mens - Footwear - Boots",http://www.awin1.com/pclick.php?p=3166294999&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/94/10967594-1414081083-276195.jpg,199.00,"The men's Red Wing Classic Chukka Leather Boots have an oil-tanned leather upper  which is water  stain and perspiration resistant. Fastening with a lace-up closure with metal eyelets  the lightweight chukka boots have a Goodyear welt construction. They're set upon Red Wing's signature 'Atlas Tred' polyurethane outsole  which offers excellent traction and under-foot comfort. - L.M.  Upper: Oil-Tanned Leather. Sole: Polyurethane.","Red Wing Men's Classic Chukka Leather Boots - Copper Worksmith",199.00,GBP199.00,"Red Wing",7,Men,"Copper Worksmith",http://www.allsole.com/mens-footwear-boots/red-wing-men-s-classic-chukka-leather-boots-copper-worksmith-7-7copper-worksmith/10967596.html
3189787433,11043729,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3189787433&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/26/11043726-1418835894-891278.jpg,125.00,"Made from a lavish genuine leather  the Bass Weejuns men's loafers exude traditional style with a moccasin stitch upper and classic loafer silhouette. With a hand-sewn construction and cut out detail across the vamp  the black leather shoes offer smart casual style. K.D.  100% Leather.","Bass Weejuns Men's Larson Moc Leather Penny Loafers - Black",125.00,GBP125.00,"Bass Weejuns","UK 9",Men,Black,http://www.allsole.com/mens-footwear-shoes/bass-weejuns-men-s-larson-moc-leather-penny-loafers-black-uk-9-uk-9black/11043729.html
3186938749,10948781,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3186938749&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/78/10948778-1407257165-428592.jpg,105.00,"Set upon a chunky yet lightweight rubber sole  the Grenson Men's Sid Suede Brogues have a soft suede upper accentuated with punch out detail. Finished with a five eyelet lace up fastening and branding to the footbed. K.D.  Upper: Suede. Lining: Leather. Sole: Rubber.","Grenson Men's Sid Suede Brogues - Navy",210.00,GBP105.00,Grenson,9,Men,Navy,http://www.allsole.com/mens-footwear-shoes/grenson-men-s-sid-suede-brogues-navy-9-9navy/10948781.html
3166294877,10967585,"Mens - Footwear - Boots",http://www.awin1.com/pclick.php?p=3166294877&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/76/10967576-1414081083-276395.jpg,229.00,"The men's Red Wing 6 Inch Classic Moc Toe Leather Lace-Up Boots have an oil-tanned leather upper  which is water  stain and perspiration resistant  as well a U-shaped moc toe that's accentuated with stitched detailing.  Fastening with a lace-up closure with metal eyelets  the work boots have a leather interior for moisture management  whilst the footbed moulds to your foot for a customised fit. Boasting a triple-stitched quality and Goodyear welt construction  the brown boots are set upon a durable rubber outsole which offers excellent traction. - L.M.  Measures: 6 Shaft.  Upper: Oil-Tanned Leather. Interior: Leather. Sole: Rubber.","Red Wing Men's 6 Inch Classic Moc Toe Leather Lace-Up Boots - Briar Oil Slick",229.00,GBP229.00,"Red Wing",11,Men,"Briar Oil Slick",http://www.allsole.com/mens-footwear-boots/red-wing-men-s-6-inch-classic-moc-toe-leather-lace-up-boots-briar-oil-slick-11-11briar-oil-slick/10967585.html
3166294979,10967583,"Mens - Footwear - Boots",http://www.awin1.com/pclick.php?p=3166294979&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/76/10967576-1414081083-276395.jpg,229.00,"The men's Red Wing 6 Inch Classic Moc Toe Leather Lace-Up Boots have an oil-tanned leather upper  which is water  stain and perspiration resistant  as well a U-shaped moc toe that's accentuated with stitched detailing.  Fastening with a lace-up closure with metal eyelets  the work boots have a leather interior for moisture management  whilst the footbed moulds to your foot for a customised fit. Boasting a triple-stitched quality and Goodyear welt construction  the brown boots are set upon a durable rubber outsole which offers excellent traction. - L.M.  Measures: 6 Shaft.  Upper: Oil-Tanned Leather. Interior: Leather. Sole: Rubber.","Red Wing Men's 6 Inch Classic Moc Toe Leather Lace-Up Boots - Briar Oil Slick",229.00,GBP229.00,"Red Wing",9.5,Men,"Briar Oil Slick",http://www.allsole.com/mens-footwear-boots/red-wing-men-s-6-inch-classic-moc-toe-leather-lace-up-boots-briar-oil-slick-9.5-9.5briar-oil-slick/10967583.html
3166295013,10967580,"Mens - Footwear - Boots",http://www.awin1.com/pclick.php?p=3166295013&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/76/10967576-1414081083-276395.jpg,229.00,"The men's Red Wing 6 Inch Classic Moc Toe Leather Lace-Up Boots have an oil-tanned leather upper  which is water  stain and perspiration resistant  as well a U-shaped moc toe that's accentuated with stitched detailing.  Fastening with a lace-up closure with metal eyelets  the work boots have a leather interior for moisture management  whilst the footbed moulds to your foot for a customised fit. Boasting a triple-stitched quality and Goodyear welt construction  the brown boots are set upon a durable rubber outsole which offers excellent traction. - L.M.  Measures: 6 Shaft.  Upper: Oil-Tanned Leather. Interior: Leather. Sole: Rubber.","Red Wing Men's 6 Inch Classic Moc Toe Leather Lace-Up Boots - Briar Oil Slick",229.00,GBP229.00,"Red Wing",8,Men,"Briar Oil Slick",http://www.allsole.com/mens-footwear-boots/red-wing-men-s-6-inch-classic-moc-toe-leather-lace-up-boots-briar-oil-slick-8-8briar-oil-slick/10967580.html
3186938771,10948783,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3186938771&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/78/10948778-1407257165-428592.jpg,105.00,"Set upon a chunky yet lightweight rubber sole  the Grenson Men's Sid Suede Brogues have a soft suede upper accentuated with punch out detail. Finished with a five eyelet lace up fastening and branding to the footbed. K.D.  Upper: Suede. Lining: Leather. Sole: Rubber.","Grenson Men's Sid Suede Brogues - Navy",210.00,GBP105.00,Grenson,11,Men,Navy,http://www.allsole.com/mens-footwear-shoes/grenson-men-s-sid-suede-brogues-navy-11-11navy/10948783.html
3186938761,10948782,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3186938761&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/78/10948778-1407257165-428592.jpg,105.00,"Set upon a chunky yet lightweight rubber sole  the Grenson Men's Sid Suede Brogues have a soft suede upper accentuated with punch out detail. Finished with a five eyelet lace up fastening and branding to the footbed. K.D.  Upper: Suede. Lining: Leather. Sole: Rubber.","Grenson Men's Sid Suede Brogues - Navy",210.00,GBP105.00,Grenson,10,Men,Navy,http://www.allsole.com/mens-footwear-shoes/grenson-men-s-sid-suede-brogues-navy-10-10navy/10948782.html
3166295011,10967579,"Mens - Footwear - Boots",http://www.awin1.com/pclick.php?p=3166295011&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/76/10967576-1414081083-276395.jpg,229.00,"The men's Red Wing 6 Inch Classic Moc Toe Leather Lace-Up Boots have an oil-tanned leather upper  which is water  stain and perspiration resistant  as well a U-shaped moc toe that's accentuated with stitched detailing.  Fastening with a lace-up closure with metal eyelets  the work boots have a leather interior for moisture management  whilst the footbed moulds to your foot for a customised fit. Boasting a triple-stitched quality and Goodyear welt construction  the brown boots are set upon a durable rubber outsole which offers excellent traction. - L.M.  Measures: 6 Shaft.  Upper: Oil-Tanned Leather. Interior: Leather. Sole: Rubber.","Red Wing Men's 6 Inch Classic Moc Toe Leather Lace-Up Boots - Briar Oil Slick",229.00,GBP229.00,"Red Wing",7.5,Men,"Briar Oil Slick",http://www.allsole.com/mens-footwear-boots/red-wing-men-s-6-inch-classic-moc-toe-leather-lace-up-boots-briar-oil-slick-7.5-7.5briar-oil-slick/10967579.html
3166294579,10967553,"Mens - Footwear - Boots",http://www.awin1.com/pclick.php?p=3166294579&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/49/10967549-1414081083-275838.jpg,229.00,"The men's Red Wing 6 Inch Classic Moc Toe Leather Lace-Up Boots have an oil-tanned leather upper  which is water  stain and perspiration resistant  as well a U-shaped moc toe that's accentuated with stitched detailing.  Fastening with a lace-up closure with metal eyelets  the work boots have a leather interior for moisture management  whilst the footbed moulds to your foot for a customised fit. Boasting a triple-stitched quality and Goodyear welt construction  the green boots are set upon a durable rubber outsole which offers excellent traction. - L.M.  Measures: 6 Shaft.  Upper: Oil-Tanned Leather. Interior: Leather. Sole: Rubber.","Red Wing Men's 6 Inch Classic Moc Toe Leather Lace-Up Boots - Olive Mohave",229.00,GBP229.00,"Red Wing",8,Men,"Olive Mohave",http://www.allsole.com/mens-footwear-boots/red-wing-men-s-6-inch-classic-moc-toe-leather-lace-up-boots-olive-mohave-8-8olive-mohave/10967553.html
3189787561,11043749,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3189787561&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/44/11043744-1418835894-891332.jpg,125.00,"Boasting a classic loafer design with a moccasin stitch upper  the Bass Weejuns Larkin leather loafers have a high shine leather upper set upon a rubber sole. Accentuated with tassel detail to the vamp  the traditional black shoes are finished with lace detailing around the ankle and tonal stitching. K.D.  Upper and Lining: Leather. Sole: Rubber.","Bass Weejuns Men's Larkin Moc Leather Tassel Loafers - Black",125.00,GBP125.00,"Bass Weejuns","UK 11",Men,Black,http://www.allsole.com/mens-footwear-shoes/bass-weejuns-men-s-larkin-moc-leather-tassel-loafers-black-uk-11-uk-11black/11043749.html
