product_id,image_url,price,deeplink,product_name,brand,Colour,Full_merchant_price,description
15081,http://images.repertoirefashion.co.uk/images/products/medium/1409573512-29545700.jpg,69.30,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+-+Hugo+Shirt+Purple+Vertical+Stripe+Elisha+Shirt+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/shirts-c4/shirts-formal-c42/hugo-boss-hugo-shirt-purple-vertical-stripe-elisha-shirt-p15081,"Hugo Boss - Hugo Shirt Purple Vertical Stripe Elisha Shirt","Hugo Boss - Hugo",Purple,99.00,"Men's shirt by Hugo Boss ~ Hugo label from the German fashion designer collection. This purple, vertical striped Elisha shirt is a transitional piece this season, as it can be dressed up or down, depending on the occasion. Style with a pair of Nudie Jeans and dark Y-3 trainers for a day look. Team with a pair of smart trousers and Jeffery West shoes for an evening outfit. Either way, this shirt is simply a seasonal investment."
15135,http://images.repertoirefashion.co.uk/images/products/medium/1409573660-40197900.jpg,104.97,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Armani+Collezioni+Shirts%2C+Navy+Blue+Long+Sleeve+Micro+Check+Shirt&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/armani-collezioni-shirts-navy-blue-long-sleeve-micro-check-shirt-p15135,"Armani Collezioni Shirts, Navy Blue Long Sleeve Micro Check Shirt","Armani Collezioni","Blue > Navy",149.95,"Men's long sleeve micro check shirt by world renowned Italian fashion designer, Giorgio Armani. This luxurious shirt from the 1979 label Armani Collezioni would look great worn with a smart pair of jeans and Hugo Boss Black Shoes or alternatively combine with chinos, a pair of Jeffery West Mainline Shoes and a fabulously unique Holland Esquire Jacket for a smart sophisticated outfit that will impress everywhere you go."
15136,http://images.repertoirefashion.co.uk/images/products/medium/1409573657-49410800.jpg,104.97,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Armani+Collezioni+Shirts%2C+Lilac+Black+Long+Sleeve+Micro+Check+Shirt&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/armani-collezioni-shirts-lilac-black-long-sleeve-micro-check-shirt-p15136,"Armani Collezioni Shirts, Lilac Black Long Sleeve Micro Check Shirt","Armani Collezioni","Black > Multi-coloured",149.95,"Men's long sleeve micro check shirt by world renowned Italian fashion designer, Giorgio Armani. This luxurious formal shirt from the 1979 label Armani Collezioni would look fantastic worn with a pair of chinos and Jeffery West Mainline shoes or alternatively style with a Paul Smith London suit for a smart sophisticated outfit that will see you through every season."
15137,http://images.repertoirefashion.co.uk/images/products/medium/1409573669-32718500.jpg,104.97,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Armani+Collezioni+Shirt%2C+Grey+Long+Sleeve+Pinpoint+Shirt&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/armani-collezioni-shirt-grey-long-sleeve-pinpoint-shirt-p15137,"Armani Collezioni Shirt, Grey Long Sleeve Pinpoint Shirt","Armani Collezioni",Grey,149.95,"Men's long sleeve pinpoint shirt by world renowned Italian fashion designer, Giorgio Armani. This luxurious shirt from the 1979 label Armani Collezioni would make a welcome addition to any gentleman's smart wardrobe. This handsome shirt can be worn with a smart pair of chinos or alternatively combine with a suit and Jeffery West Mainline Shoes for a sophisticated outfit that will impress everywhere you go."
15906,http://images.repertoirefashion.co.uk/images/products/medium/1409574411-80396800.jpg,66.50,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Armani+Jeans+Shirt%2C+Sky+Blue+Regular+Fit+Single+Cuff+Shirt&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-casual-c44/armani-jeans-shirt-sky-blue-regular-fit-single-cuff-shirt-p15906,"Armani Jeans Shirt, Sky Blue Regular Fit Single Cuff Shirt","Armani Jeans",Blue,95.00,"Men's Shirt from Armani Jeans. This pure cotton shirt is a wardrobe staple that can be dressed up our down depending on your mood. Wear it with a pair of dark wash jeans from Diesel to complement the neutral tone and a pair of Grenson shoes to complete the look."
15993,http://images.repertoirefashion.co.uk/images/products/medium/1409574955-74783200.jpg,118.97,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Armani+Collezioni+Shirt%2C+White+Slim+Fit+Small+Collar+Shirt&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/armani-collezioni-shirt-white-slim-fit-small-collar-shirt-p15993,"Armani Collezioni Shirt, White Slim Fit Small Collar Shirt","Armani Collezioni",White,169.95,"Men's Shirt from Armani Collezioni. This white, slim fit shirt is an ideal piece for any man's wardrobe this season. Wear with a pair of Hugo Boss trousers and add a pair of Grenson shoes for a stylish look."
16001,http://images.repertoirefashion.co.uk/images/products/medium/1409575032-46773500.jpg,111.97,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Duchamp+Shirt%2C+Gunmetal+Rose+Floral+Jacquard+Shirt&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-casual-c44/duchamp-shirt-gunmetal-rose-floral-jacquard-shirt-p16001,"Duchamp Shirt, Gunmetal Rose Floral Jacquard Shirt",Duchamp,Grey,159.95,"Men's shirt from the latest collection of Duchamp statement shirts. This shirt has the SOHO high stand collar, designed to be worn without a tie, giving a pronounced look. This, along with the combined cuffs, make this one of the most versatile shirts in our collection. Wear it with a pair of Armani Collezioni trousers for a sharp look, or combine with a pair of Hugo Boss jeans for a more relaxed, smart casual style."
16248,http://images.repertoirefashion.co.uk/images/products/medium/1409575003-38129300.jpg,118.97,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Armani+Collezioni+Shirt%2C+Khaki+Slim+Fit+Small+Collar+Shirt&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/armani-collezioni-shirt-khaki-slim-fit-small-collar-shirt-p16248,"Armani Collezioni Shirt, Khaki Slim Fit Small Collar Shirt","Armani Collezioni","Brown > Green > Beige",169.95,"Men's Shirt from Armani Collezioni. This khaki, slim fit shirt is an ideal piece for any man's wardrobe this season. Wear with a pair of Hugo Boss trousers and add a pair of Grenson shoes for a stylish look."
16459,http://images.repertoirefashion.co.uk/images/products/medium/1409576015-36087400.jpg,48.97,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Original+Penguin+Navy+Heritage+Fit+Long+Sleeve+Shirt+Graduated+Spots&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/original-penguin-navy-heritage-fit-long-sleeve-shirt-graduated-spots-p16459,"Original Penguin Navy Heritage Fit Long Sleeve Shirt Graduated Spots","Original Penguin","Blue > Navy",69.95,"Men's shirt from Original Penguin, the New York fashion designer collection. Style this long sleeve navy shirt with Hugo Boss Black Jeans. Finish with a Ralph Lauren jumper and a pair of Grenson shoes for a smart, sophisticated evening look."
16564,http://images.repertoirefashion.co.uk/images/products/medium/1409575660-34057600.jpg,77.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Diverso+Shirts+White%2C+Piped+Panello+Shirt+S3001&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/diverso-shirts-white-piped-panello-shirt-s3001-p16564,"Diverso Shirts White, Piped Panello Shirt S3001","Diverso Shirts",White,110.00,"Men's shirtfrom the elegant collection, designed in England, created in Italy -Diverso.This white, pure cotton, summer version of the Panello shirt is a perfectly versatile piece for the season. The piped effect in contrast sky blue with branded buttoning add to the overall presentation of this shirt, that would look fantastic worn with a pair of dark,Diesel jeans. Complete the ultimate smart casual style with a pair of sumptuous leatherJeffery West shoes."
16565,http://images.repertoirefashion.co.uk/images/products/medium/1409575657-88381200.jpg,77.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Diverso+Shirts+Sky+Blue%2C+Piped+Panello+Shirt+S3002&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/diverso-shirts-sky-blue-piped-panello-shirt-s3002-p16565,"Diverso Shirts Sky Blue, Piped Panello Shirt S3002","Diverso Shirts",Blue,110.00,"Men's shirt from the elegant designer collection, designed in England, created in Italy - Diverso. This sky blue, pure cotton, summer version of the Panello shirt is a perfectly versatile piece for the season. The piped effect in contrast navy and deep buttoning add to the overall presentation of this shirt, that would look fantastic worn with a pair of dark, Diesel jeans. Complete the ultimate smart casual style with a pair of sumptuous leather Jeffery West shoes."
16580,http://images.repertoirefashion.co.uk/images/products/medium/1409575663-25330500.jpg,77.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Diverso+Shirts+White%2C+Contrast+Sky+Blue+Shoulder+Shirt+S3009+&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/diverso-shirts-white-contrast-sky-blue-shoulder-shirt-s3009-p16580,"Diverso Shirts White, Contrast Sky Blue Shoulder Shirt S3009","Diverso Shirts",White,110.00,"Men's shirt by the English designed, Italian crafted, Diverso fashion collection. This, pure cotton, white shirt with a contrast, sky blue shoulder panel would look fantastic worn with a pair of Nudie Jeans for a laid-back casual style. Add a pair of Grenson shoes for a formal twist that is still extremely wearable. Diverso shirts are perfect with or without a tie, depending on the occasion, try a Duchamp tie for elegant evening wear."
17041,http://images.repertoirefashion.co.uk/images/products/medium/1409576815-30328800.jpg,77.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Poggianti+Shirts+White+Long+Sleeve+Stretch+Shirt++&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/poggianti-shirts-white-long-sleeve-stretch-shirt-p17041,"Poggianti Shirts White Long Sleeve Stretch Shirt","Poggianti Shirts",White,110.00,"Men's shirt from the Italian designers, Poggianti. They have been producing special, sleek shirts ever since they began in 1958. This white, long sleeve cotton shirt with subtle branded white buttons will look great paired with Diesel Jeans and Grenson shoes for a cool and casual evening look."
17042,http://images.repertoirefashion.co.uk/images/products/medium/1409576806-01761600.jpg,77.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Poggianti+Shirts+White+Contrast+Collar+Long+Sleeve+Shirt+++++++++++&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/poggianti-shirts-white-contrast-collar-long-sleeve-shirt-p17042,"Poggianti Shirts White Contrast Collar Long Sleeve Shirt","Poggianti Shirts",White,110.00,"Men's shirt from Italian designers, Poggianti, taken from theirlatest shirt range. This white, long sleeve cotton shirt features a contrast collar in a blue floral print. Team this shirt with Ralph Lauren chino trousers for a seasonal on trend look. Finish your style with Grenson shoes."
17399,http://images.repertoirefashion.co.uk/images/products/medium/1409577391-52552300.jpg,69.97,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Poggianti+Shirts+Chocolate+Brown+Long+Sleeve+Stretch+Shirt+&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/poggianti-shirts-chocolate-brown-long-sleeve-stretch-shirt-p17399,"Poggianti Shirts Chocolate Brown Long Sleeve Stretch Shirt","Poggianti Shirts",Brown,99.95,"Men's shirt from the Italian designers, Poggianti, Autumn/Winter collection. This chocolate brown Italian cotton shirt features branded Poggianti iridescent buttons. Team this shirt with a pair of Nudie jeans and Grenson shoes for a smart casual look."
17400,http://images.repertoirefashion.co.uk/images/products/medium/1409577395-00170400.jpg,69.97,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Poggianti+Shirts+Grey+Long+Sleeve+Stretch+Shirt+&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/poggianti-shirts-grey-long-sleeve-stretch-shirt-p17400,"Poggianti Shirts Grey Long Sleeve Stretch Shirt","Poggianti Shirts",Grey,99.95,"Men's shirt from the Italian designers, Poggianti, Autumn/Winter collection. This grey Italian cotton shirt is a slim fit with single button collar and cuffs. Wear this shirt with a pair of Armani Jeans and Jeffery West shoes for a stylish look this season. Add a leather biker jacket from Belstaff for a evening outfit."
17402,http://images.repertoirefashion.co.uk/images/products/medium/1409577398-46037900.jpg,97.97,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Poggianti+Shirts+Purple%2C+Long+Sleeve+Slim+Fit+Shirt+&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/poggianti-shirts-purple-long-sleeve-slim-fit-shirt-p17402,"Poggianti Shirts Purple, Long Sleeve Slim Fit Shirt","Poggianti Shirts",Purple,139.95,"Men's shirtfrom Italian designers,Poggianti; they have been producing sleek shirting since 1958. This purple, long sleeve cotton, slim fit shirt with subtle branded grey buttons would look great styled underneath a leather Belstaff jacket and worn with a pair of Hugo Boss jeans this season."
17403,http://images.repertoirefashion.co.uk/images/products/medium/1409577408-44961100.jpg,90.97,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Poggianti+Shirts+Paisley+Contrast+Collar+White+Shirt&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/poggianti-shirts-paisley-contrast-collar-white-shirt-p17403,"Poggianti Shirts Paisley Contrast Collar White Shirt","Poggianti Shirts",White,129.95,"Men's shirtfrom Italian designers,Poggianti,latest shirting range. This classic white, cotton-blend, long sleeve shirt features a contrast collar in a serene blue paisley print insert. The 384 tones appear through placket and cuffs, also. Bring out the contrast colours of this by teaming the shirt with an on-trend burgundyHugo Boss Black knit.Tie the look together with a pair ofDiesel Jeansfor a casual style, this season."
17405,http://images.repertoirefashion.co.uk/images/products/medium/1409577269-79261500.jpg,90.97,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Poggianti+Shirts+White+Floral+Collar+Long+Sleeve+Shirt+&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/poggianti-shirts-white-floral-collar-long-sleeve-shirt-p17405,"Poggianti Shirts White Floral Collar Long Sleeve Shirt","Poggianti Shirts",White,129.95,"Men's shirt from Italian designers, Poggianti, latest, Autumn/Winter shirt range. This white, long sleeve shirt features a contrast blue floral collar. Wear this shirt with a pair of Armani Jeans and Jeffery West shoes for a smart look this season."
17406,http://images.repertoirefashion.co.uk/images/products/medium/1409579850-89124100.jpg,77.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Poggianti+Shirts+White+Long+Sleeve+Blue+Stitch+Stretch+Shirt+&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/poggianti-shirts-white-long-sleeve-blue-stitch-stretch-shirt-p17406,"Poggianti Shirts White Long Sleeve Blue Stitch Stretch Shirt","Poggianti Shirts",White,110.00,"Men's shirt from the Italian designers, Poggianti, Autumn/Winter collection. This essential white cotton shirt features blue stitching detail on the cuffs, collar and placket for a sophisticated look. Wear this shirt with a pair of Armani Jeans and Jeffery West shoes for a formal dinner or to the office."
17409,http://images.repertoirefashion.co.uk/images/products/medium/1409577276-34558900.jpg,150.50,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Vivienne+Westwood+Man+Shirt%2C+Contrast+Navy+Sky+Panel+Shirt&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/shirts-c4/shirts-formal-c42/vivienne-westwood-man-shirt-contrast-navy-sky-panel-shirt-p17409,"Vivienne Westwood Man Shirt, Contrast Navy Sky Panel Shirt","Vivienne Westwood Man","Blue > Navy",215.00,"Men's shirt from the current Man clothing range by British fashion designer, Vivienne Westwood. This navy, sky panel effect shirt is a fabulous piece to wear throughout the seasons as the two blues make it so versatile. Wear with a light coloured pair of Ralph Lauren chinos for right now and some Grenson shoes to smarten it up for an evening look."
17411,http://images.repertoirefashion.co.uk/images/products/medium/1409580092-88118200.jpg,181.30,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Vivienne+Westwood+Man+Black+Watermark+Pattern+Shirt+&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/vivienne-westwood-menswear-black-watermark-pattern-shirt-p17411,"Vivienne Westwood Man Black Watermark Pattern Shirt","Vivienne Westwood Man",Black,259.00,"Men's shirt from Vivienne Westwood Menswear. This black regular fit shirt features an all-over watermark style pattern and is made from pure cotton. Featuring button fastening cuffs, pleating to the back panel and a signature orb on the left chest. Ideal for party season, wear it with a pair of Hugo Boss jeans, Armani Jeans belt and Grenson shoes for a effortlessly cool look."
17443,http://images.repertoirefashion.co.uk/images/products/medium/1409577288-01292600.jpg,66.50,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Shirt%2C+White+Slim+Fit+%27Sven+1%27+Shirt+&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-casual-c44/hugo-boss-black-shirt-white-slim-fit-sven-1-shirt-p17443,"Hugo Boss Black Shirt, White Slim Fit 'Sven 1' Shirt","Hugo Boss Black",White,95.00,"Men's shirt by Hugo Boss Black, this white long sleeve shirt is made from 100% cotton with a slim fit. This plain shirt features a blue gingham check inner collar. An essential for a man's wardrobe, it can be worn for smart or casual. Team it with a pair of 7 For All Mankind Jeans and Grenson shoes for a cool smart casual style this season."
17447,http://images.repertoirefashion.co.uk/images/products/medium/1409577237-08994700.jpg,62.30,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Shirt%2C+Blue+Slim+Fit+%27Ronny+21%27+Shirt&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/shirts-c4/shirts-casual-c44/hugo-boss-black-shirt-blue-slim-fit-ronny-21-shirt-p17447,"Hugo Boss Black Shirt, Blue Slim Fit 'Ronny 21' Shirt","Hugo Boss Black",Blue,89.00,"Men's shirt by Hugo Boss Black, this blue fashionable fine striped pattern is woven into high-quality pure cotton fabric. This slim fit shirt featuring one-button cuffs can be worn for smart or casual wear. Team it with a pair of Ralph Lauren trousers and Grenson shoes for a casual look."
17594,http://images.repertoirefashion.co.uk/images/products/medium/1409577846-94657000.jpg,45.50,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Original+Penguin+Prince+of+Wales+Check%2C+Grey+Navy+Slim+Fit+Shirt&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/shirts-c4/shirts-formal-c42/original-penguin-prince-of-wales-check-grey-navy-slim-fit-shirt-p17594,"Original Penguin Prince of Wales Check, Grey Navy Slim Fit Shirt","Original Penguin","Grey > Navy",65.00,"Prince of Wales check, grey and navy slim fit,shirt from the current clothing collection by Original Penguin. This long sleeve shirt is a perfect piece for the season, wear it with a pair of dark Stone Island jeans for a contrasting casual and smart look. Or layer with a Holland Esquire jacket for clean lines to contrast with the subtle plaid pattern of the famous English check."
17716,http://images.repertoirefashion.co.uk/images/products/medium/1409578032-05936000.jpg,125.97,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Armani+Collezioni+Shirt%2C+White+Slim+Fit+Long+Sleeve+Shirt+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/shirts-c4/shirts-casual-c44/armani-collezioni-shirt-white-slim-fit-long-sleeve-shirt-p17716,"Armani Collezioni Shirt, White Slim Fit Long Sleeve Shirt","Armani Collezioni",White,179.95,"Men's shirt from Armani Collezioni. This stylish slim fit shirt is a classic for your work wear wardrobe, paired with Hugo Boss jeans and Jeffery West shoes. Or wear it on the weekend with a Belstaff jacket for a stylish look."
17717,http://images.repertoirefashion.co.uk/images/products/medium/1409578028-61293600.jpg,125.97,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Armani+Collezioni+Shirt%2C+Blue+Slim+Fit+Long+Sleeve+Shirt+&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-casual-c44/armani-collezioni-shirt-blue-slim-fit-long-sleeve-shirt-p17717,"Armani Collezioni Shirt, Blue Slim Fit Long Sleeve Shirt","Armani Collezioni",Blue,179.95,"Men's shirt from Armani Collezioni. This stylish slim fit shirt is a classic essential for you wardrobe. Wear it with a pair of Hugo Boss Black jeans and Jeffery West shoes for a smart style. Or for a casual look, wear it with Nudie Jeans and Y-3 trainers."
17718,http://images.repertoirefashion.co.uk/images/products/medium/1409578025-66008600.jpg,125.97,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Armani+Collezioni+Shirt%2C+Beige+Slim+Fit+Long+Sleeve+Shirt+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/shirts-c4/shirts-formal-c42/armani-collezioni-shirt-beige-slim-fit-long-sleeve-shirt-p17718,"Armani Collezioni Shirt, Beige Slim Fit Long Sleeve Shirt","Armani Collezioni",Beige,179.95,"Men's shirt from Armani Collezioni. This stylish slim fit shirt is a classic for your work wear wardrobe, paired with Hugo Boss Jeans. Or wear it on the weekend for a smart evening look, team with a pair of 7 For All Mankind jeans and Jeffery West shoes. Add a Belstaff jacket to complete your outfit."
17719,http://images.repertoirefashion.co.uk/images/products/medium/1409577899-58780300.jpg,125.97,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Armani+Collezioni+Shirt%2C+Burgundy+Slim+Fit+Long+Sleeve+Shirt++++++&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/armani-collezioni-shirt-burgundy-slim-fit-long-sleeve-shirt-p17719,"Armani Collezioni Shirt, Burgundy Slim Fit Long Sleeve Shirt","Armani Collezioni",Red,179.95,"Men's shirt from Armani Collezioni. This stylish slim fit shirt is a classic for your work wear wardrobe, paired with Hugo Boss jeans. Or wear it on the weekend for a smart evening look, team with a pair of Nudie Jeans and Barbour shoes. Add a Belstaff jacket to complete your outfit."
17772,http://images.repertoirefashion.co.uk/images/products/medium/1409578047-73291900.jpg,94.50,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Duchamp+Tailored+Dinner+White+Shirt%2C+Herringbone+Collar&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/duchamp-tailored-dinner-white-shirt-herringbone-collar-p17772,"Duchamp Tailored Dinner White Shirt, Herringbone Collar",Duchamp,White,135.00,"Men's shirt from the latest Duchamp collection. This white long sleeve dinner shirt has a tailored fit featuring a paisley internal contrast design on the collar and cuff, adding something extra to a plain shirt. Accessorise with a Richard James tie and Duchamp cufflinks for a stylish evening look."
17775,http://images.repertoirefashion.co.uk/images/products/medium/1409578085-27252000.jpg,104.97,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Duchamp+White+And+Blue+Tailored%2C+Floral+Print+Shirt+&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/duchamp-white-and-blue-tailored-floral-print-shirt-p17775,"Duchamp White And Blue Tailored, Floral Print Shirt",Duchamp,"Blue > White",149.95,"Men's shirt from the latest Duchamp collection. This white long sleeve shirt has a tailored fit featuring an all over blue and pink floral print. Introduce floral into your wardrobe and stand out with this shirt for smart or casual, pair it with Hugo Boss Orange trousers and Original Penguin boots for a relaxed weekend look."
17776,http://images.repertoirefashion.co.uk/images/products/medium/1409578072-21128700.jpg,115.50,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Duchamp+Blue+Tailored%2C+Tonal+Rose+Print+Shirt+&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/duchamp-blue-tailored-tonal-rose-print-shirt-p17776,"Duchamp Blue Tailored, Tonal Rose Print Shirt",Duchamp,Blue,165.00,"Men's shirt from the latest Duchamp collection. This blue long sleeve shirt has a tailored fit featuring an all over rose print. This Italian cotton shirt has a high stand collar and combined cuffs making it versatile for smart or casual looks. Wear it with a pair of Armani Jeans and a pair of Hugo Boss leather shoes for a smart evening style."
17778,http://images.repertoirefashion.co.uk/images/products/medium/1409578050-94587300.jpg,115.50,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Duchamp+Black+Tailored%2C+Paisley+Print+Shirt&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/duchamp-black-tailored-paisley-print-shirt-p17778,"Duchamp Black Tailored, Paisley Print Shirt",Duchamp,Black,165.00,"Men's shirt from the latest Duchamp collection. This black long sleeve shirt has a tailored fit featuring a large all over paisley print. Woven on a jacquard loom in Northern Italy has a high stand collar which is more pronounced than your average formal shirt. The combined cuff means it can be worn with or without cufflinks, making it versatile for smart or casual looks. Style it with a pair of 7 For All Mankind jeans and brogues for a smart casual outfit."
17941,http://images.repertoirefashion.co.uk/images/products/medium/1409578673-33145000.jpg,73.50,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Diverso+Shirts+White%2C+One+Button+Collar+Border+Trim+Shirt+&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/diverso-shirts-white-one-button-collar-border-trim-shirt-p17941,"Diverso Shirts White, One Button Collar Border Trim Shirt","Diverso Shirts",White,105.00,"Men's shirt from the new collection of Diverso shirts. This white, pure Italian cotton, single button collar shirt features a navy 'Houndstooth' detail at the placket and cuffs vent, which adds detail to this plain shirt. This smart white shirt is an essential for a man's wardrobe, wear it for smart or casual looks. Wear it to work with a Richard James tie, Ralph Lauren trousers and a Hugo Boss coat."
17944,http://images.repertoirefashion.co.uk/images/products/medium/1409578682-00425100.jpg,77.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Diverso+Shirts+White%2C+Floral+Stitch+Shirt+&wgtarget=http://www.repertoirefashion.co.uk/menswear-c1/shirts-c4/shirts-formal-c42/diverso-shirts-white-floral-stitch-shirt-p17944,"Diverso Shirts White, Floral Stitch Shirt","Diverso Shirts",White,110.00,"Men's shirt from the new collection of Diverso shirts. This white, pure Italian cotton shirt features a concealed placket with a subtle floral stitch detail running the length of the body. This white shirt is an essential for a man's wardrobe, wear it for smart or casual outfits. Style it with a pair of brightHugo Boss Orange chinos and Grenson shoes for an effortlessly cool look this season, perfect for a wedding."
