aw_product_id,merchant_product_id,merchant_category,aw_deep_link,merchant_image_url,search_price,description,product_name,rrp_price,display_price,brand_name,warranty,specifications,merchant_deep_link
3082898079,1922981270,"Clothing & Accessories -> Shoes -> Sports Shoes & Trainers -> Trainers",http://www.awin1.com/pclick.php?p=3082898079&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/192298/1922981270_main.jpg,29.99,"Converse get in on the floral trend in the All Star Ox Floral Mix Print. The low top has white, pink, blue and green accents giving these a bright multi-coloured spring/summer feel. Pair these with your favourite skinnies for colourful cool.  Fabric upper Fabric lining Vulcanised sole unit Rubber toe cap","womens  converse  multi all star ox floral mix print trainers",50.00,GBP29.99,Converse,"uk 3 |uk 4 |uk 5 |uk 7",Multi,http://www.schuh.co.uk/womens/converse-all-star-ox-floral-mix-print-white-and-black-trainers/1922981270/
3095999899,3401399970,"Clothing & Accessories -> Shoes -> Sports Shoes & Trainers -> Trainers",http://www.awin1.com/pclick.php?p=3095999899&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/340139/3401399970_main.jpg,24.99,"Pulling on a jersey piece is an instant way to feel comfy and look cool. The Converse All Star Jersey Ox is no different, with its speckled off-white upper sat on a chunky vulcanised sole unit to finish this famous Chuck Taylor silhouette.  Fabric upper Vulcanised sole unit Rubber toe cap","mens  converse  multi all star speckled jersey ox trainers",47.00,GBP24.99,Converse,"uk 10",Multi,http://www.schuh.co.uk/mens/converse-all-star-speckled-jersey-ox-multi-trainers/3401399970/
3191688711,8702033670,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=3191688711&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/870203/8702033670_main.jpg,32.00,"Double up the fun with the Converse All Star Shine Double Tongue for kids. The glittery purple fabric upper is contrasted with a fold-down tongue with a salmon pink lining and raspberry second tongue with branding. Sparkly laces add a glitzy finish.  Fabric upper Rubber toe cap Vulcanised sole unit","kids  converse  purple all star shine double tongue girls youth",32.00,GBP32.00,Converse,"uk 3 |uk 4 |uk 5",Purple,http://www.schuh.co.uk/kids/youth-converse-all-star-shine-double-tongue-purple-trainers/8702033670/
3191834907,1923361070,"Clothing & Accessories -> Shoes -> Sports Shoes & Trainers -> Trainers",http://www.awin1.com/pclick.php?p=3191834907&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/192336/1923361070_main.jpg,60.00,"Taking their classic looks to a whole new level, the Converse All Star Lux Canvas is a sweet wedge trainer option for the new season. Arriving in a fresh white canvas upper, a hidden 8cm wedge adds some attitude to the otherwise simple look.  Fabric upper  Vulcanised sole unit  Rubber toe cap 8cm wedge","womens  converse  white all star lux canvas trainers",60.00,GBP60.00,Converse,"uk 3 |uk 4 |uk 5 |uk 6 |uk 7 |uk 8",White,http://www.schuh.co.uk/womens/converse-all-star-lux-canvas-white-trainers/1923361070/
3128021809,1923115070,"Clothing & Accessories -> Shoes -> Sports Shoes & Trainers -> Trainers",http://www.awin1.com/pclick.php?p=3128021809&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/192311/1923115070_main.jpg,29.99,"Like apple pie, cowboys and baseball, these Converse could not be any more American. The All Star Hi Stars N' Bars are inspired by the American flag, featuring a blue and white star printed canvas upper and a red and white striped tongue to finish.  Fabric upper Vulcanised sole unit Rubber toe cap","womens  converse  blue all star hi stars n bars trainers",55.00,GBP29.99,Converse,"uk 3 |uk 4 |uk 5 |uk 6 |uk 7",Blue,http://www.schuh.co.uk/womens/converse-all-star-hi-stars-n-bars-blue-trainers/1923115070/
3138894895,1923153570,"Clothing & Accessories -> Shoes -> Sports Shoes & Trainers -> Trainers",http://www.awin1.com/pclick.php?p=3138894895&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/192315/1923153570_main.jpg,29.99,"Converse mix things up with a grungy addition to their collection, with the Sparkle Wash Tri Zip Hi. Arriving dressed in a pink canvas upper and featuring zip detailing at the heel, a metallic rinse effect adds to the attitude packed look to finish.  Fabric upper Fabric lining Vulcanised sole unit Rubber toe cap","womens  converse  pink sparkle wash tri zip hi trainers",60.00,GBP29.99,Converse,"uk 3 |uk 4 |uk 5 |uk 6 |uk 7 |uk 8",Pink,http://www.schuh.co.uk/womens/converse-sparkle-wash-tri-zip-hi-pink-trainers/1923153570/
3103466561,1923121470,"Clothing & Accessories -> Shoes -> Sports Shoes & Trainers -> Trainers",http://www.awin1.com/pclick.php?p=3103466561&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/192312/1923121470_main.jpg,24.99,"Converse take it easy this season with the All Star Dainty Summer Ox. This streamlined plimsoll silhouette arrives dressed in a crocheted nude upper, with a multi-coloured plait lace up. A slim vulcanised sole with toe cap finishes perfectly.  Fabric upper Vulcanised sole unit Rubber toe cap","womens  converse  natural all star dainty summer ox trainers",45.00,GBP24.99,Converse,"uk 3 |uk 4 |uk 5",Natural,http://www.schuh.co.uk/womens/converse-all-star-dainty-summer-ox-natural-trainers/1923121470/
3162757531,8632153670,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=3162757531&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/863215/8632153670_main.jpg,32.00,"Double up the colourful fun with the Converse All Star Double Tongue for juniors. Exploding on the scene in purple, the fold down tongue reveals a vibrant yellow lining and a pink second tongue. Branding and an iconic rubber toe cap finishes.  Fabric upper  Rubber toe cap  Vulcanised sole unit","kids  converse  purple all star double tongue girls junior",32.00,GBP32.00,Converse,"uk 10 |uk 11 |uk 12 |uk 13 |uk 1 |uk 2",Purple,http://www.schuh.co.uk/kids/junior-converse-all-star-double-tongue-purple-trainers/8632153670/
3123563571,3407183970,"Clothing & Accessories -> Shoes -> Sports Shoes & Trainers -> Trainers",http://www.awin1.com/pclick.php?p=3123563571&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/340718/3407183970_main.jpg,47.00,"A casual classic gets a refreshing new twist, as the Converse All Star Double Tongue Lo Jersey arrives dressed in crisp white canvas. Featuring burgundy and navy accents, a fold down tongue with branded detail adds an interesting twist to finish.  Fabric upper Vulcanised sole unit Rubber toe cap","mens  converse  white & burgundy all star double tongue trainers",47.00,GBP47.00,Converse,"uk 7 |uk 8 |uk 9 |uk 10 |uk 11 |uk 12 |uk 13","White & Burgundy",http://www.schuh.co.uk/mens/converse-all-star-double-tongue-white-and-burgundy-trainers/3407183970/
3162168879,3407144170,"Clothing & Accessories -> Shoes -> Sports Shoes & Trainers -> Trainers",http://www.awin1.com/pclick.php?p=3162168879&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/340714/3407144170_main.jpg,34.99,"If you prefer your Converse looking worn and with a bit of character, look no further; the All Star Vintage Wash Twill Hi has done the hard work for you. Arriving in a dark green canvas, it features an antique effect sole unit and stained badge to finish.  Fabric upper Vulcanised sole unit Rubber toe cap","mens  converse  dark green all star vintage wash twill hi trainers",55.00,GBP34.99,Converse,"uk 7 |uk 8","Dark Green",http://www.schuh.co.uk/mens/converse-all-star-vintage-wash-twill-hi-dark-green-trainers/3407144170/
3121944433,8612213570,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=3121944433&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/861221/8612213570_main.jpg,27.00,"The signature silhouette from Converse is looking pretty in pink as it arrives for little feet. Kids will look super cool in the All Star Oxford, with a light canvas upper featuring the classic rubber toe cap for an authentic finish.  Fabric upper & lining Vulcanised sole unit Rubber toe cap","kids  converse  pink all star girls junior",27.00,GBP27.00,Converse,"uk 11 |uk 12 |uk 2",Pink,http://www.schuh.co.uk/kids/junior-converse-all-star-pink-trainers/8612213570/
3121944435,8622153670,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=3121944435&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/862215/8622153670_main.jpg,21.99,"The All Star Double Tongue lands in a cool new colourway for kids. The simple purple canvas upper features a fold down tongue to reveal a pink underside with contrasting lighter purple. Tab branding and a white rubber sole gives a classic finish.  Fabric upper Vulcanised rubber sole Rubber toe cap","kids  converse  purple all star double tongue girls junior",30.00,GBP21.99,Converse,"uk 10",Purple,http://www.schuh.co.uk/kids/junior-converse-all-star-double-tongue-purple-trainers/8622153670/
600222601,8602203570,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=600222601&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/860220/8602203570_main.jpg,30.00,"A Converse colour splash for everyone, with the All Star Hi in pink! This versatile style features a canvas upper with a rubber sole and toe cap. The Chuck Taylor logo found on the inner ankle perfectly finishes off this classic favourite.","kids  converse  pink all star hi girls junior",30.00,GBP30.00,Converse,"uk 11 |uk 12 |uk 13 |uk 1 |uk 2",Pink,http://www.schuh.co.uk/kids/junior-converse-all-star-hi-pink-trainers/8602203570/
105705878,1746047060,"Clothing & Accessories -> Shoes -> Sandals",http://www.awin1.com/pclick.php?p=105705878&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/174604/1746047060_main.jpg,20.00,"A croslite material, womens toe post by Crocs. Super lightweight sandal which offers a cushioned footbed and slip resistant, non marking soles. A truly comfortable and flexible sandal that captures the essence of the Crocs brand!","womens  crocs  black crocband flip sandals",20.00,GBP20.00,Crocs,"uk 4 |UK 5 |UK 6 |UK 7 |UK 8",Black,http://www.schuh.co.uk/womens/crocs-crocband-flip-black-sandals/1746047060/
3077786279,2600043060,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=3077786279&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/260004/2600043060_main.jpg,25.00,"The Crocband is perhaps the most iconic design from Crocs and it's now here for little ones. This super lightweight design is made with red Croslite material and features an orthopaedic footbed. Heel strap provides a secure fit.  Croslite material Orthotic footbed Adjustable back strap Perforated box detail Grip outsole","kids  crocs  red crocband unisex junior",25.00,GBP25.00,Crocs,"uk 10/11 |uk 12/13 |uk 1 |uk 2 |uk 3",Red,http://www.schuh.co.uk/kids/junior-crocs-crocband-red-trainers/2600043060/
104808919,3300447060,"Clothing & Accessories -> Shoes -> Sandals",http://www.awin1.com/pclick.php?p=104808919&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/330044/3300447060_main.jpg,30.00,"The Baya from Crocs is comfortable, cool and moulds to your feet. It has an orthotic footbed with an advanced toe box ventilation system and has lots of ergonomic Italian styling! Weighs a few ounces and has a slip-resistant, non-marking sole too","mens  crocs  black baya sandals",30.00,GBP30.00,Crocs,"uk 7 |uk 8 |uk 9 |uk 10 |uk 11 |UK 12",Black,http://www.schuh.co.uk/mens/crocs-baya-black-sandals/3300447060/
617179905,1746177060,"Clothing & Accessories -> Shoes -> Sandals",http://www.awin1.com/pclick.php?p=617179905&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/174617/1746177060_main.jpg,25.00,"These sweet slip ons are an update of the Olivia style from Crocs. The Jayna slingback pumps are made from Croslite which is incredibly comfortable, super lightweight and it moulds to your feet providing amazing support.","womens  crocs  black jayna sandals",25.00,GBP25.00,Crocs,"uk 3 |uk 4 |UK 5 |UK 6 |UK 7 |UK 8",Black,http://www.schuh.co.uk/womens/crocs-jayna-black-sandals/1746177060/
104808918,3300446060,"Clothing & Accessories -> Shoes -> Sandals",http://www.awin1.com/pclick.php?p=104808918&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/330044/3300446060_main.jpg,30.00,"The Baya from Crocs is comfortable, cool and moulds to your feet. It has an orthotic footbed with an advanced toe box ventilation system and has lots of ergonomic Italian styling! Weighs a few ounces and has a slip-resistant, non-marking sole too","mens  crocs  brown baya sandals",30.00,GBP30.00,Crocs,"uk 7 |uk 8 |uk 9 |uk 10 |uk 11 |UK 12",Brown,http://www.schuh.co.uk/mens/crocs-baya-brown-sandals/3300446060/
617183165,3300407020,"Clothing & Accessories -> Shoes -> Sandals",http://www.awin1.com/pclick.php?p=617183165&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/330040/3300407020_main.jpg,40.00,"The Yukon Sport is a rugged Croc with unparallel comfort and more technology! An advanced ventilation system filters away everyday debris and water while a loose fit and touch fastening straps enable your feet to move freely.","mens  crocs  black yukon sport sandals",40.00,GBP40.00,Crocs,"uk 7 |uk 8 |uk 9 |uk 10 |uk 11 |uk 12",Black,http://www.schuh.co.uk/mens/crocs-yukon-sport-black-sandals/3300407020/
3093135469,1746309960,"Clothing & Accessories -> Shoes -> Sandals",http://www.awin1.com/pclick.php?p=3093135469&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/174630/1746309960_main.jpg,14.99,"Forget those boring old brown sandals, and get some colour into your footwear collection with the Huarache flip-flop from Crocs. Snap up this super cute slip-on, which features multi-coloured woven straps and a lightweight Croslite insole to finish.  Man-made upper Croslite insole Massage-feel footbed nubs Rubber outsole","womens  crocs  multi huarache flip flop sandals",35.00,GBP14.99,Crocs,"uk 3",Multi,http://www.schuh.co.uk/womens/crocs-huarache-flip-flop-multi-sandals/1746309960/
3090265689,1746307060,"Clothing & Accessories -> Shoes -> Sandals",http://www.awin1.com/pclick.php?p=3090265689&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/174630/1746307060_main.jpg,35.00,"Go straight from siesta to fiesta in this lightweight flexible style from Crocs. Inspired by the original hand-woven sandals, the Huarache Flip Flop comes in a black Croslite material for a comfortable fit. Great for the beach or a summer night at a bar.  Croslite material Footbed nubs for massage like feel Non-slop, non-marking outsole","womens  crocs  black huarache flip flop sandals",35.00,GBP35.00,Crocs,"uk 3 |uk 4 |uk 5 |UK 6 |UK 7 |uk 8",Black,http://www.schuh.co.uk/womens/crocs-huarache-flip-flop-black-sandals/1746307060/
3085614539,3300415870,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=3085614539&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/330041/3300415870_main.jpg,35.00,"Get Californian cool in the Santa Cruz from Crocs and slip into comfort this spring/summer. This navy fabric loafer is sat on a signature lightweight Croslite sole, with yellow tab branding to finish. Wear these with jeans or shorts for casual cool.  Fabric upper Footnubs for a massage-like feel Croslite material sole","mens  crocs  navy santa cruz shoes",35.00,GBP35.00,Crocs,"uk 7 |uk 8 |UK 9 |UK 10 |UK 11 |UK 12",Navy,http://www.schuh.co.uk/mens/crocs-santa-cruz-navy-shoes/3300415870/
3089308931,8600073360,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=3089308931&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/860007/8600073360_main.jpg,20.00,"Snap up this great Crocs style for summer and make sure your kids are playing in comfort at the beach or the pool. The cute pink Crocband Sandal is made of lightweight Croslite material, and features a hook-and-loop fastening for quick easy-on, easy-off.  Croslite material Footbed-nubs for a massage like effect Non-marking Croslite outsole","kids  crocs  pale pink crocband sandal girls junior",20.00,GBP20.00,Crocs,"UK 10 |uk 11 |UK 12","Pale Pink",http://www.schuh.co.uk/kids/junior-crocs-crocband-sandal-pale-pink-trainers/8600073360/
3090265775,8600063560,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=3090265775&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/860006/8600063560_main.jpg,14.99,"Say ahoy to this super cute style from Crocs. The Beach Line Boat Shoe comes in a fresh pink colourway , featuring ultra-lightweight Croslite material and the signature perforated upper and side sections to have kids decked out in comfort this summer.  Croslite material Perforated upper 360-degree lacing Massage pod insole Non-marking rubber outsole","kids  crocs  pink beach line boat shoe girls junior",25.00,GBP14.99,Crocs,"uk 11",Pink,http://www.schuh.co.uk/kids/junior-crocs-beach-line-boat-shoe-pink-trainers/8600063560/
105705877,1746041060,"Clothing & Accessories -> Shoes -> Sandals",http://www.awin1.com/pclick.php?p=105705877&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/174604/1746041060_main.jpg,20.00,"A croslite material, womens toe post by Crocs. Super lightweight sandal which offers a cushioned footbed and slip resistant, non marking soles. A truly comfortable and flexible sandal that captures the essence of the Crocs brand!","womens  crocs  white crocband flip sandals",20.00,GBP20.00,Crocs,"uk 4 |UK 5 |UK 6 |UK 7 |uk 8",White,http://www.schuh.co.uk/womens/crocs-crocband-flip-white-sandals/1746041060/
617183155,3300406020,"Clothing & Accessories -> Shoes -> Sandals",http://www.awin1.com/pclick.php?p=617183155&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/330040/3300406020_main.jpg,40.00,"The Yukon Sport is a rugged Croc with the same levels of comfort with even more technology! Advanced ventilation system filtering away from everyday debris and water with a loose fit and touch fastening straps enabling your feet to move freely.","mens  crocs  brown yukon sport sandals",40.00,GBP40.00,Crocs,"uk 7 |uk 8 |uk 9 |uk 10 |uk 11 |uk 12",Brown,http://www.schuh.co.uk/mens/crocs-yukon-sport-brown-sandals/3300406020/
679913871,2600025860,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=679913871&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/260002/2600025860_main.jpg,20.00,"The classic croc silhouette loses nothing in its miniaturisation. Your little one can slip them on and off with ease giving them all the time in the world for that busy lifestyle of theirs. Constructed from man made plastic materials.","kids  crocs  navy baya unisex junior",20.00,GBP20.00,Crocs,"uk 10/11 |uk 12/13 |uk 1 |uk 2 |uk 3",Navy,http://www.schuh.co.uk/kids/junior-crocs-baya-navy-trainers/2600025860/
617183175,3300414670,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=617183175&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/330041/3300414670_main.jpg,35.00,"The Santa Cruz from Crocs keeps its casual with a fabric upper. Featuring an orthopaedic footbed and ergonomic styling created with Croslite which is incredibly comfortable, super lightweight and it moulds to your feet providing amazing support.","mens  crocs  khaki santa cruz shoes",35.00,GBP35.00,Crocs,"uk 7 |UK 8 |UK 9 |UK 10 |UK 11 |UK 12",Khaki,http://www.schuh.co.uk/mens/crocs-santa-cruz-khaki-shoes/3300414670/
3077182133,2600045060,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=3077182133&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/260004/2600045060_main.jpg,14.99,"The Crocband is perhaps the most iconic design from Crocs and it's now here for juniors. A super lightweight design is made from Croslite plastic material and features an orthopaedic footbed. Heel strap provides a secure fit.","kids  crocs  blue crocband kids unisex junior",25.00,GBP14.99,Crocs,"uk 1 |uk 3",Blue,http://www.schuh.co.uk/kids/junior-crocs-crocband-kids-blue-trainers/2600045060/
35172542,1700587060,"Clothing & Accessories -> Shoes -> Sandals",http://www.awin1.com/pclick.php?p=35172542&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/170058/1700587060_main.jpg,30.00,"The Baya from Crocs is comfortable, cool and moulds to your feet. It has an orthotic footbed with an advanced toe box ventilation system and has lots of ergonomic Italian styling! Weighs a few ounces and has a slip-resistant, non-marking sole","womens  crocs  black baya sandals",30.00,GBP30.00,Crocs,"uk 4 |uk 5 |UK 6 |uk 7 |uk 8",Black,http://www.schuh.co.uk/womens/crocs-baya-black-sandals/1700587060/
3086275629,8600043660,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=3086275629&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/860004/8600043660_main.jpg,14.99,"The Crocband is perhaps the most iconic design from Crocs and it s now here for little ones. This super lightweight design is made with purple Croslite material and features an orthopaedic footbed. Heel strap provides a secure fit.  Croslite material Orthotic footbed Adjustable back strap Perforated box detail Grip outsole","kids  crocs  purple crocband girls junior",25.00,GBP14.99,Crocs,"uk 1 |uk 2",Purple,http://www.schuh.co.uk/kids/junior-crocs-crocband-purple-trainers/8600043660/
3056075921,5301504360,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=3056075921&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/530150/5301504360_main.jpg,25.00,"Kids can make light of the winter weather with the Crocs Winter Puff boot. The lightweight style is made using navy Croslite material with a puffy nylon shaft for warmth. A non-marking outsole improves traction and the soft lining finishes.","kids  crocs  navy & red winter puff boot boys junior",25.00,GBP25.00,Crocs,"uk 9 |uk 10","Navy & Red",http://www.schuh.co.uk/kids/junior-crocs-winter-puff-boot-navy-and-red-boots/5301504360/
758447309,8301513560,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=758447309&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/830151/8301513560_main.jpg,25.00,"Kids can make light of the winter weather with the Crocs Winter Puff boot. The lightweight style is made using pink Croslite material with a puffy nylon shaft for warmth. A non-marking outsole improves traction and the soft lining finishes.","kids  crocs  pink winter puff boot girls junior",25.00,GBP25.00,Crocs,"uk 9 |uk 10 |uk 11 |uk 13",Pink,http://www.schuh.co.uk/kids/junior-crocs-winter-puff-boot-pink-boots/8301513560/
679914053,8600023560,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=679914053&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/860002/8600023560_main.jpg,20.00,"The classic croc silhouette looses nothing in its miniaturisation. Your little one can slip them on and off with ease giving them all the time in the world for that busy lifestyle of theirs. Constructed from man made materials.","kids  crocs  pink baya girls junior",20.00,GBP20.00,Crocs,"uk 10/11 |uk 12/13 |uk 1 |uk 2 |uk 3",Pink,http://www.schuh.co.uk/kids/junior-crocs-baya-pink-trainers/8600023560/
711033440,1746245860,"Clothing & Accessories -> Shoes -> Flats & Pumps",http://www.awin1.com/pclick.php?p=711033440&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/174624/1746245860_main.jpg,14.99,"Look what our fishing rod has reeled in: Crocs! The Beach Line boat shoe is a mighty fine catch, with its navy Croslite upper featuring deck shoe lacing and cut out detail for breathability. A non marking sole makes this the catch of the day.","womens  crocs  navy beach line boat shoe flats",40.00,GBP14.99,Crocs,"uk 3 |uk 4",Navy,http://www.schuh.co.uk/womens/crocs-beach-line-boat-shoe-navy-flat-shoes/1746245860/
3090265759,5600065960,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=3090265759&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/560006/5600065960_main.jpg,25.00,"Say ahoy to this super cute style from Crocs. The Beach Line Boat Shoe comes in a cool navy colourway, featuring lightweight plastic Croslite material and the signature perforated upper and side sections to have kids decked out in comfort this summer.  Croslite material Perforated upper 360-degree lacing Massage pod insole Non-marking rubber outsole","kids  crocs  navy & white beach line boat shoe boys junior",25.00,GBP25.00,Crocs,"uk 10 |UK 11 |UK 12 |UK 13","Navy & White",http://www.schuh.co.uk/kids/junior-crocs-beach-line-boat-shoe-navy-and-white-trainers/5600065960/
3089308923,5700065960,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=3089308923&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/570006/5700065960_main.jpg,30.00,"All aboard, kids! The Crocs Beach Line boat shoe is a super lightweight and breathable summer shoe in a navy and white colourway. Comfortable plastic Croslite material makes this a perfect option for long days in the sun.  Croslite material Perforated upper 360-degree lacing Massage pod insole Non-mark rubber outsole","kids  crocs  navy & white beach line boys youth",30.00,GBP30.00,Crocs,"uk 1 |uk 2","Navy & White",http://www.schuh.co.uk/kids/youth-crocs-beach-line-navy-and-white-trainers/5700065960/
3092642541,8700092560,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=3092642541&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/870009/8700092560_main.jpg,12.99,"Kids can go from siesta to fiesta in this colourful Huarache Slingback from Crocs. Cute orange woven straps with pink accents sit on a signature lightweight Croslite sole unit, with massage-like nubs on the footbed to pamper those little ones.  Man-made upper Lightweight Croslite material midsole Non-marking outsole","kids  crocs  orange hurache slingback girls youth",25.00,GBP12.99,Crocs,"uk 1 |uk 4 |uk 5 |uk 6",Orange,http://www.schuh.co.uk/kids/youth-crocs-hurache-slingback-orange-trainers/8700092560/
3089308913,3300457260,"Clothing & Accessories -> Shoes -> Sandals",http://www.awin1.com/pclick.php?p=3089308913&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/330045/3300457260_main.jpg,20.00,"Slip into another level of comfort this summer with the Crocband Flip. This black toe-post flip flop from Crocs is made from lightweight spongy Croslite material, and features massage-effect nubs on the insole for a nice finish.  Croslite material TPU toe post strap Circulation nubs to stimulate blood flow Non-slip, non-marking outsole","mens  crocs  black & white crocband flip sandals",20.00,GBP20.00,Crocs,"uk 7 |UK 8 |UK 9 |uk 10 |UK 11 |UK 12 |uk 13","Black & White",http://www.schuh.co.uk/mens/crocs-crocband-flip-black-and-white-sandals/3300457260/
721107880,1746257060,"Clothing & Accessories -> Shoes -> Sandals",http://www.awin1.com/pclick.php?p=721107880&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/174625/1746257060_main.jpg,40.00,"Get ready for a fiesta this summer with the Huarache Flat from Crocs. Woven translucent straps create a two part upper sat on the cushioned Croslite insole of this all-black style. A non marking outsole finishes this lightweight and comfortable shoe.","womens  crocs  black huarache flat sandals",40.00,GBP40.00,Crocs,"uk 3 |uk 4 |uk 5 |UK 6 |UK 7 |UK 8",Black,http://www.schuh.co.uk/womens/crocs-huarache-flat-black-sandals/1746257060/
3153250803,3511066020,"Clothing & Accessories -> Shoes",http://www.awin1.com/pclick.php?p=3153250803&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/351106/3511066020_main.jpg,65.00,"Element bring us the Topaz Premium, a slick alternative for the skate lifestyle. Arriving in brown leather and featuring tab branding on the midsection, a fabric lining and vulcanised rubber sole unit completes the understated look with ease.  Leather upper Fabric lining Rubber sole unit","mens  element  brown topaz premium shoes",65.00,GBP65.00,Element,"uk 7 |uk 8 |uk 9 |uk 10",Brown,http://www.schuh.co.uk/mens/element-topaz-premium-brown-shoes/3511066020/
3155713285,3511067520,"Clothing & Accessories -> Shoes -> Sports Shoes & Trainers -> Trainers",http://www.awin1.com/pclick.php?p=3155713285&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/351106/3511067520_main.jpg,65.00,"Skate shoes get a new look as the Topaz from Element arrives in a slick grey leather. With subtle blue tab branding and a cream rubber sole unit, this understated style features a padded heel panel for support and comfort.  Leather upper Fabric lining Padded heel panel Rubber outsole","mens  element  grey topaz trainers",65.00,GBP65.00,Element,"uk 7 |uk 8 |uk 9 |uk 12",Grey,http://www.schuh.co.uk/mens/element-topaz-grey-trainers/3511067520/
3152266527,3511117050,"Clothing & Accessories -> Shoes -> Sports Shoes & Trainers -> Trainers",http://www.awin1.com/pclick.php?p=3152266527&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/351111/3511117050_main.jpg,44.99,"The Cheyenne from Element arrives as your perfect option for a seasonal sneaker update. Dressed in black suede, perforated triangle detailing gives an interesting twist to the look. A leather collar gives a dapper feel whilst a rubber sole finishes.  Suede upper  Fabric lining  Rubber sole unit","mens  element  black cheyenne trainers",75.00,GBP44.99,Element,"uk 7 |uk 8 |uk 9 |uk 10 |uk 12",Black,http://www.schuh.co.uk/mens/element-cheyenne-black-trainers/3511117050/
